,Unnamed: 0,Unnamed: 0.1,word,frequency,start_date,end_date,rank
1557,1557,1557,Liderazgo httpstcomPSjiyiwZ3 Watched,1,2020-05-21,2020-05-29,48
1558,1558,1558,Sour,1,2020-05-21,2020-05-29,49
1559,1559,1559,Gary Gibbon,1,2020-05-21,2020-05-29,50
1560,1560,1560,Americas Shed,1,2020-05-21,2020-05-29,51
1561,1561,1561,JACINDA ARDERN,1,2020-05-21,2020-05-29,52
1562,1562,1562,Encarou,1,2020-05-21,2020-05-29,53
1563,1563,1563,Butyou,1,2020-05-21,2020-05-29,54
1564,1564,1564,Todd,1,2020-05-21,2020-05-29,55
1565,1565,1565, s IG,1,2020-05-21,2020-05-29,56
1566,1566,1566,Boris Johnson,1,2020-05-21,2020-05-29,57
1567,1567,1567,Covid New Zealand PM,1,2020-05-21,2020-05-29,58
1568,1568,1568,Leo Molloy,1,2020-05-21,2020-05-29,59
1569,1569,1569,  Arden,1,2020-05-21,2020-05-29,60
1570,1570,1570,httpstcogABCgnptVr,1,2020-05-21,2020-05-29,61
1571,1571,1571,Covid Collabs MasterClass x,1,2020-05-21,2020-05-29,62
1572,1572,1572,Mato Grosso,1,2020-05-21,2020-05-29,63
1573,1573,1573,de Nueva Zelanda Est,1,2020-05-21,2020-05-29,64
1574,1574,1574,Volcano,1,2020-05-21,2020-05-29,65
1575,1575,1575,Loltimo La,1,2020-05-21,2020-05-29,66
1576,1576,1576,Grant Robertson,1,2020-05-21,2020-05-29,67
1577,1577,1577,Creigton,1,2020-05-21,2020-05-29,68
1578,1578,1578,Covid Has,1,2020-05-21,2020-05-29,69
1579,1579,1579,httpstcofJ0CI7juTN  ,1,2020-05-21,2020-05-29,70
1580,1580,1580,Covid19 KeaNZ,1,2020-05-21,2020-05-29,71
1581,1581,1581,Ainge Roy,1,2020-05-21,2020-05-29,72
1582,1582,1582,httpstcoXhpwyXITPV Kudos,1,2020-05-21,2020-05-29,73
1583,1583,1583,al Fari,1,2020-05-21,2020-05-29,74
1584,1584,1584,Labour,1,2020-05-21,2020-05-29,75
1585,1585,1585,Cummingsandgoings,1,2020-05-21,2020-05-29,76
1586,1586,1586,Mulai,1,2020-05-21,2020-05-29,77
1587,1587,1587,Indira GandhiMargaret Thatcher,1,2020-05-21,2020-05-29,78
1588,1588,1588,Nueva Zelanda Ahora,1,2020-05-21,2020-05-29,79
1589,1589,1589,  LockdownSA,1,2020-05-21,2020-05-29,80
1590,1590,1590,COVID Bolsonaro,1,2020-05-21,2020-05-29,81
1591,1591,1591,Covid19 La,1,2020-05-21,2020-05-29,82
1592,1592,1592,httpstcohFBBlKNH9h,1,2020-05-21,2020-05-29,83
1593,1593,1593, Angela,1,2020-05-21,2020-05-29,84
1594,1594,1594,Covid19 PM,1,2020-05-21,2020-05-29,85
1595,1595,1595, BorisNoBalls,1,2020-05-21,2020-05-29,86
1596,1596,1596,Co Good,1,2020-05-21,2020-05-29,87
1597,1597,1597,  httpstcoupdh3H2JbG,1,2020-05-21,2020-05-29,88
1598,1598,1598,Trump Johnson,1,2020-05-21,2020-05-29,89
1599,1599,1599,RTA La,1,2020-05-21,2020-05-29,90
1600,1600,1600,Rt Hon  ,1,2020-05-21,2020-05-29,91
1601,1601,1601,Bozo Johnson,1,2020-05-21,2020-05-29,92
1602,1602,1602,  Trump,1,2020-05-21,2020-05-29,93
1603,1603,1603,Covid WATCH,1,2020-05-21,2020-05-29,94
1604,1604,1604,Salvini,1,2020-05-21,2020-05-29,95
1605,1605,1605,Primeira Ministra da Nova,1,2020-05-21,2020-05-29,96
1606,1606,1606,GoodSong Been,1,2020-05-21,2020-05-29,97
1607,1607,1607,Treasurer,1,2020-05-21,2020-05-29,98
1608,1608,1608,  New Zealand,1,2020-05-21,2020-05-29,99
1609,1609,1609,Espaa  ,1,2020-05-21,2020-05-29,100
1610,1610,1610,Tsai Ingwen de Finlandia,1,2020-05-21,2020-05-29,101
1611,1611,1611,Erna Solberg de,1,2020-05-21,2020-05-29,102
1612,1612,1612,de la 19,1,2020-05-21,2020-05-29,103
1613,1613,1613,Trump,1,2020-05-21,2020-05-29,104
1614,1614,1614, The,1,2020-05-21,2020-05-29,105
1615,1615,1615,httpstcodchzceFjeR  ,1,2020-05-21,2020-05-29,106
1616,1616,1616,John Key,1,2020-05-21,2020-05-29,107
1617,1617,1617,de Covid19 En,1,2020-05-21,2020-05-29,108
1618,1618,1618,Canl,1,2020-05-21,2020-05-29,109
1619,1619,1619,Covid Shorter,1,2020-05-21,2020-05-29,110
1620,1620,1620,Covid Zero Congrats Prime,1,2020-05-21,2020-05-29,111
1621,1621,1621,Pero,1,2020-05-21,2020-05-29,112
1622,1622,1622,Jacinta ,1,2020-05-21,2020-05-29,113
1623,1623,1623,Franais,1,2020-05-21,2020-05-29,114
1624,1624,1624,Sul Essa,1,2020-05-21,2020-05-29,115
1625,1625,1625,Ontario,1,2020-05-21,2020-05-29,116
1626,1626,1626,  New Zealands,1,2020-05-21,2020-05-29,117
1627,1627,1627,Angela Merkel de Taiwan,1,2020-05-21,2020-05-29,118
1628,1628,1628,Covid19 Cmo Cuarentena,1,2020-05-21,2020-05-29,119
1629,1629,1629,Rupert Murdoch,1,2020-05-21,2020-05-29,120
1630,1630,1630,httpstcotoNWF1tVWR,1,2020-05-21,2020-05-29,121
1631,1631,1631,Covid He,1,2020-05-21,2020-05-29,122
1632,1632,1632,Ela,1,2020-05-21,2020-05-29,123
1633,1633,1633,Carlo,1,2020-05-21,2020-05-29,124
1634,1634,1634,httpstco5GThTHNS6n,1,2020-05-21,2020-05-29,125
1635,1635,1635,Covid Est de,1,2020-05-21,2020-05-29,126
1636,1636,1636,Hurrah httpstcoa6CGgWtgQ9,1,2020-05-21,2020-05-29,127
1637,1637,1637,Angela Merkel Germany,1,2020-05-21,2020-05-29,128
1638,1638,1638,  Stop,1,2020-05-21,2020-05-29,129
1639,1639,1639,Brasil,1,2020-05-21,2020-05-29,130
1640,1640,1640,httpstcoAI1eiMU385,1,2020-05-21,2020-05-29,131
1641,1641,1641,Alert,1,2020-05-21,2020-05-29,132
1642,1642,1642,Merkel Allemagne,1,2020-05-21,2020-05-29,133
1643,1643,1643,de Covid19 la Premire,1,2020-05-21,2020-05-29,134
1644,1644,1644,Matte Frederiksen,1,2020-05-21,2020-05-29,135
1645,1645,1645,httpstcowPWK1LcqJf,1,2020-05-21,2020-05-29,136
1646,1646,1646,June Almeida,1,2020-05-21,2020-05-29,137
1647,1647,1647,  Nouvelle,1,2020-05-21,2020-05-29,138
1648,1648,1648,  Grant Robertson,1,2020-05-21,2020-05-29,139
1649,1649,1649,Brilliant  ,1,2020-05-21,2020-05-29,140
1650,1650,1650,Nova Zelndia,1,2020-05-21,2020-05-29,141
1651,1651,1651,httpstcouMRXdcI02x Great,1,2020-05-21,2020-05-29,142
1652,1652,1652,  Lo,1,2020-05-21,2020-05-29,143
1653,1653,1653,httpstcopTikqYYej7 Size,1,2020-05-21,2020-05-29,144
1654,1654,1654,Manej,1,2020-05-21,2020-05-29,145
1655,1655,1655,Ride,1,2020-05-21,2020-05-29,146
1656,1656,1656,Michael Baker Game Changers,1,2020-05-21,2020-05-29,147
1657,1657,1657,Grow,1,2020-05-21,2020-05-29,148
1658,1658,1658,Casey,1,2020-05-21,2020-05-29,149
1659,1659,1659,Stacey,1,2020-05-21,2020-05-29,150
1660,1660,1660,Covid Tracer,1,2020-05-21,2020-05-29,151
1661,1661,1661, Wonder,1,2020-05-21,2020-05-29,152
1662,1662,1662,  NewZealand,1,2020-05-21,2020-05-29,153
1663,1663,1663,Morrison,1,2020-05-21,2020-05-29,154
1664,1664,1664,Scott Morrison,1,2020-05-21,2020-05-29,155
1665,1665,1665,Nanganin,1,2020-05-21,2020-05-29,156
1666,1666,1666,httpstcolZvMln5Urz New Zealand,1,2020-05-21,2020-05-29,157
1667,1667,1667,Spinoff,1,2020-05-21,2020-05-29,158
1668,1668,1668,Covid19 Certains,1,2020-05-21,2020-05-29,159
1669,1669,1669,BullyingDiplomtico Ahora,1,2020-05-21,2020-05-29,160
1670,1670,1670,  PM ,1,2020-05-21,2020-05-29,161
1671,1671,1671,Covid Could,1,2020-05-21,2020-05-29,162
1672,1672,1672, ,500,2020-06-01,2020-06-09,1
1673,1673,1673,Nueva Zelanda,90,2020-06-01,2020-06-09,2
1674,1674,1674, s,23,2020-06-01,2020-06-09,3
1675,1675,1675,Covid 19,9,2020-06-01,2020-06-09,4
1676,1676,1676,Alert Level,8,2020-06-01,2020-06-09,5
1677,1677,1677,PM  ,8,2020-06-01,2020-06-09,6
1678,1678,1678,Dr Ashley Bloomfield,7,2020-06-01,2020-06-09,7
1679,1679,1679,de Nueva Zelanda,6,2020-06-01,2020-06-09,8
1680,1680,1680,Flowers,6,2020-06-01,2020-06-09,9
1681,1681,1681,Covid,5,2020-06-01,2020-06-09,10
1682,1682,1682,de Covid19,5,2020-06-01,2020-06-09,11
1683,1683,1683,Ashley Bloomfield,5,2020-06-01,2020-06-09,12
1684,1684,1684,de Nueva,5,2020-06-01,2020-06-09,13
1685,1685,1685,Todd Muller  ,5,2020-06-01,2020-06-09,14
1686,1686,1686,David Seymour,5,2020-06-01,2020-06-09,15
1687,1687,1687,Boris Johnson,4,2020-06-01,2020-06-09,16
1688,1688,1688,Casi,4,2020-06-01,2020-06-09,17
1689,1689,1689,de Nueva Zelanda al,4,2020-06-01,2020-06-09,18
1690,1690,1690,Donald Trump,4,2020-06-01,2020-06-09,19
1691,1691,1691,Corona,4,2020-06-01,2020-06-09,20
1692,1692,1692,Nuova Zelanda,3,2020-06-01,2020-06-09,21
1693,1693,1693,Winston Peters,3,2020-06-01,2020-06-09,22
1694,1694,1694,Yeni Zelandada,3,2020-06-01,2020-06-09,23
1695,1695,1695, NewZealand,3,2020-06-01,2020-06-09,24
1696,1696,1696,Nova Zelndia,2,2020-06-01,2020-06-09,25
1697,1697,1697,Loltimo Nueva,2,2020-06-01,2020-06-09,26
1698,1698,1698,BeKind,2,2020-06-01,2020-06-09,27
1699,1699,1699,Covid19 La,2,2020-06-01,2020-06-09,28
1700,1700,1700,Kita Rayakan Dalam,2,2020-06-01,2020-06-09,29
1701,1701,1701,Salute,2,2020-06-01,2020-06-09,30
1702,1702,1702,  NewZealand,2,2020-06-01,2020-06-09,31
1703,1703,1703,Rt Hon,2,2020-06-01,2020-06-09,32
1704,1704,1704,Nueva Zelandia,2,2020-06-01,2020-06-09,33
1705,1705,1705,Yeni Zelanda,2,2020-06-01,2020-06-09,34
1706,1706,1706,  Nueva Zelanda,2,2020-06-01,2020-06-09,35
1707,1707,1707,Mientras,2,2020-06-01,2020-06-09,36
1708,1708,1708,Role Played,2,2020-06-01,2020-06-09,37
1709,1709,1709,  Bajo,2,2020-06-01,2020-06-09,38
1710,1710,1710,Covid Free,2,2020-06-01,2020-06-09,39
